ID,Title,Host_IP,Host_Name,Event_Time
"=HYPERLINK(""https://app.squadcast.com/incident/6915a453e6da351358744ed7"",""6915a453e6da351358744ed7"")",Unavailable by ICMP ping,10.27.3.3,CHN_Guindy_Cisco C1300_Router,14:56:39
"=HYPERLINK(""https://app.squadcast.com/incident/6915a4525df658e6a93afce0"",""6915a4525df658e6a93afce0"")",Unavailable by ICMP ping,10.27.7.61,CHN_Guindy_Access Point_10.27.7.61,14:56:38
"=HYPERLINK(""https://app.squadcast.com/incident/6915a451e6da351358744ebf"",""6915a451e6da351358744ebf"")",Unavailable by ICMP ping,10.27.7.50,CHN_Guindy_Access Point_10.27.7.50,14:56:37
"=HYPERLINK(""https://app.squadcast.com/incident/6915a4505df658e6a93afcdc"",""6915a4505df658e6a93afcdc"")",Unavailable by ICMP ping,10.27.3.10,CHN_Guindy_Fortigate_Firewall,14:56:36
"=HYPERLINK(""https://app.squadcast.com/incident/6915a450e6da351358744ebc"",""6915a450e6da351358744ebc"")",Unavailable by ICMP ping,10.27.3.10,CHN_Guindy_Fortigate_Firewall,14:56:36
"=HYPERLINK(""https://app.squadcast.com/incident/6915a44b5df658e6a93afccb"",""6915a44b5df658e6a93afccb"")",Unavailable by ICMP ping,10.27.7.62,CHN_GDY_Recreation Area_AP,14:56:31
"=HYPERLINK(""https://app.squadcast.com/incident/6915a30fe6da351358744bcc"",""6915a30fe6da351358744bcc"")",VPN IPX_CHN_IDR: Tunnel down,10.27.3.10,CHN_Guindy_Fortigate_Firewall,14:51:18
"=HYPERLINK(""https://app.squadcast.com/incident/6915a30ee6da351358744bca"",""6915a30ee6da351358744bca"")",VPN IPX_CHN_IDR: Tunnel down,10.27.3.10,CHN_Guindy_Fortigate_Firewall,14:51:18
"=HYPERLINK(""https://app.squadcast.com/incident/6914975fe6da351358717b41"",""6914975fe6da351358717b41"")",Unavailable by ICMP ping,115.110.77.51,MNL_CHN_TCL_Premium_ISP-Secondary_ISP,22:19:07
"=HYPERLINK(""https://app.squadcast.com/incident/69134309262001b1b987e0c9"",""69134309262001b1b987e0c9"")",Unavailable by ICMP ping,115.243.95.97,MNL_CHN_JIO_ISP,22:07:01
"=HYPERLINK(""https://app.squadcast.com/incident/69130fe4262001b1b9874e4b"",""69130fe4262001b1b9874e4b"")",Unavailable by ICMP ping,162.196.231.97,MNL_US-DALLAS_AT_T_Tunnel,18:28:48
"=HYPERLINK(""https://app.squadcast.com/incident/69130fe3262001b1b9874e49"",""69130fe3262001b1b9874e49"")",Unavailable by ICMP ping,4.43.143.146,MNL_US-DALLAS_LUMEN_Tunnel,18:28:47
"=HYPERLINK(""https://app.squadcast.com/incident/69130f9d5a68eaee2013c198"",""69130f9d5a68eaee2013c198"")",iOPEX-US-DALLAS-DC-PAFW02 is down!,10.11.10.241,iOPEX-US-DALLAS-DC-PAFW02,15:57:39
"=HYPERLINK(""https://app.squadcast.com/incident/69130f9d5a68eaee2013c196"",""69130f9d5a68eaee2013c196"")",iOPEX-US-DALLAS-DC-PAFW02 is down!,10.11.10.241,iOPEX-US-DALLAS-DC-PAFW02,15:57:39
"=HYPERLINK(""https://app.squadcast.com/incident/69130f9c5a68eaee2013c194"",""69130f9c5a68eaee2013c194"")",iOPEX-US-DALLAS-DC-PAFW01 is down!,10.11.10.240,iOPEX-US-DALLAS-DC-PAFW01,15:57:38
"=HYPERLINK(""https://app.squadcast.com/incident/69130f9c5a68eaee2013c192"",""69130f9c5a68eaee2013c192"")",iOPEX-US-DALLAS-DC-PAFW01 is down!,10.11.10.240,iOPEX-US-DALLAS-DC-PAFW01,15:57:38
"=HYPERLINK(""https://app.squadcast.com/incident/691303ce5a68eaee2013a23e"",""691303ce5a68eaee2013a23e"")",Unavailable by ICMP ping,162.196.231.97,CHN_US-DALLAS_AT_Tunnel,15:07:15
"=HYPERLINK(""https://app.squadcast.com/incident/691303ce5a68eaee2013a23c"",""691303ce5a68eaee2013a23c"")",Unavailable by ICMP ping,4.43.143.146,CHN_US-DALLAS_LUMEN_Tunnel,15:07:14
"=HYPERLINK(""https://app.squadcast.com/incident/691303a9262001b1b9872e5c"",""691303a9262001b1b9872e5c"")",iOPEX-US-DALLAS-DC-PAFW02 is down!,10.11.10.241,iOPEX-US-DALLAS-DC-PAFW02,15:06:39
"=HYPERLINK(""https://app.squadcast.com/incident/691303a95a68eaee2013a212"",""691303a95a68eaee2013a212"")",iOPEX-US-DALLAS-DC-PAFW02 is down!,10.11.10.241,iOPEX-US-DALLAS-DC-PAFW02,15:06:39
"=HYPERLINK(""https://app.squadcast.com/incident/691303a85a68eaee2013a210"",""691303a85a68eaee2013a210"")",iOPEX-US-DALLAS-DC-PAFW01 is down!,10.11.10.240,iOPEX-US-DALLAS-DC-PAFW01,15:06:38
"=HYPERLINK(""https://app.squadcast.com/incident/691303a8262001b1b9872e58"",""691303a8262001b1b9872e58"")",iOPEX-US-DALLAS-DC-PAFW01 is down!,10.11.10.240,iOPEX-US-DALLAS-DC-PAFW01,15:06:38
