ID,Title,Host_IP,Host_Name,Event_Time
"=HYPERLINK(""https://app.squadcast.com/incident/6913b837262001b1b9891088"",""6913b837262001b1b9891088"")",mnl_jumpserver2_VM_Windows-Server has been restarted (uptime < 10m),10.30.7.99,mnl_jumpserver2_VM_Windows-Server,06:27:02
"=HYPERLINK(""https://app.squadcast.com/incident/6913b680262001b1b9890c5c"",""6913b680262001b1b9890c5c"")",Unavailable by ICMP ping,10.30.6.9,mnl-fwanalyzer_Windows-server,06:19:40
"=HYPERLINK(""https://app.squadcast.com/incident/6913b5da262001b1b9890b13"",""6913b5da262001b1b9890b13"")",mnlmis-jumpsrv_Windows_Server has been restarted (uptime < 10m),10.30.51.99,mnlmis-jumpsrv_Windows_Server,06:16:58
"=HYPERLINK(""https://app.squadcast.com/incident/6913b59f5a68eaee20158035"",""6913b59f5a68eaee20158035"")",MNL_LANSWEEPER_VM_Windows-Server has been restarted (uptime < 10m),10.30.7.170,MNL_LANSWEEPER_VM_Windows-Server,06:15:59
"=HYPERLINK(""https://app.squadcast.com/incident/6913b562262001b1b9890980"",""6913b562262001b1b9890980"")",mnlprtg_Windows-Server has been restarted (uptime < 10m),10.30.7.101,mnlprtg_Windows-Server,06:14:58
"=HYPERLINK(""https://app.squadcast.com/incident/6913b5135a68eaee20157da6"",""6913b5135a68eaee20157da6"")",GG-JUMP-SRV_Windows_Server has been restarted (uptime < 10m),10.22.246.44,GG-JUMP-SRV_Windows_Server,03:43:39
"=HYPERLINK(""https://app.squadcast.com/incident/6913b50b262001b1b98908e1"",""6913b50b262001b1b98908e1"")",mnlkiwi_VM_Windows-Server has been restarted (uptime < 10m),10.30.6.175,mnlkiwi_VM_Windows-Server,06:13:30
"=HYPERLINK(""https://app.squadcast.com/incident/6913b440262001b1b9890758"",""6913b440262001b1b9890758"")",MNL_Vivotek-Server_Windows-Server has been restarted (uptime < 10m),10.30.4.102,MNL_Vivotek-Server_Windows-Server,06:10:07
"=HYPERLINK(""https://app.squadcast.com/incident/691395de5a68eaee2015317f"",""691395de5a68eaee2015317f"")","FS [C:\ Label:  Serial Number f8715061]: Space is low (used > 80%, total 149.4GB)",10.30.7.69,mnlcio-jumpsrv_Windows_Server,04:00:29
"=HYPERLINK(""https://app.squadcast.com/incident/69136b6f5a68eaee2014bfaf"",""69136b6f5a68eaee2014bfaf"")",mnl-wsus_Windows_Server has been restarted (uptime < 10m),10.30.6.11,mnl-wsus_Windows_Server,00:59:26
"=HYPERLINK(""https://app.squadcast.com/incident/69136126262001b1b9883542"",""69136126262001b1b9883542"")",Interface bce2(): High bandwidth usage (>90%),10.30.7.60,mnl-TrueNAS01_Storage,00:15:33
"=HYPERLINK(""https://app.squadcast.com/incident/69135bb9262001b1b98823f8"",""69135bb9262001b1b98823f8"")",misjumpserver_Windows_Server has been restarted (uptime < 10m),10.30.51.52,misjumpserver_Windows_Server,23:52:24
"=HYPERLINK(""https://app.squadcast.com/incident/69133f1c262001b1b987d61d"",""69133f1c262001b1b987d61d"")",Unavailable by ICMP ping,10.30.4.33,MNL_Analog_DVR_Camera,21:50:17
"=HYPERLINK(""https://app.squadcast.com/incident/69132da75a68eaee20141c67"",""69132da75a68eaee20141c67"")",Warning CPU utilization (over 80% for 5m),10.20.246.200,chn-ml,18:05:51
"=HYPERLINK(""https://app.squadcast.com/incident/6913291e5a68eaee20140fec"",""6913291e5a68eaee20140fec"")","FS [C:\ Label:  Serial Number f8715061]: Space is low (used > 80%, total 149.4GB)",10.30.7.69,mnlcio-jumpsrv_Windows_Server,20:16:29
"=HYPERLINK(""https://app.squadcast.com/incident/6912d9775a68eaee20132772"",""6912d9775a68eaee20132772"")",High CPU utilization (over 90% for 5m),10.22.246.44,GG-JUMP-SRV_Windows_Server,12:06:39
"=HYPERLINK(""https://app.squadcast.com/incident/6912891c262001b1b985ccf5"",""6912891c262001b1b985ccf5"")",Interface eno1: High bandwidth usage (>90%),10.36.238.91,indcio-prod,06:23:48
"=HYPERLINK(""https://app.squadcast.com/incident/691284dc262001b1b985c12e"",""691284dc262001b1b985c12e"")",High CPU utilization (over 90% for 5m),10.22.246.44,GG-JUMP-SRV_Windows_Server,06:05:39
"=HYPERLINK(""https://app.squadcast.com/incident/6912841a5a68eaee20122feb"",""6912841a5a68eaee20122feb"")","FS [/tmp/veeam/snapmnt/{10cfce5f-eb48-47a7-97ef-f68c48c29154}/data]: Space is low (used > 80%, total {*UNKNOWN*/data,total])/1024/1024/1024}.fmtnum(1)}GB)",10.20.246.200,chn-ml,05:02:26
"=HYPERLINK(""https://app.squadcast.com/incident/6912760a5a68eaee20120632"",""6912760a5a68eaee20120632"")","FS [/tmp/veeam/snapmnt/{10cfce5f-eb48-47a7-97ef-f68c48c29154}/data]: Space is low (used > 80%, total {*UNKNOWN*/data,total])/1024/1024/1024}.fmtnum(1)}GB)",10.20.246.200,chn-ml,05:02:26
"=HYPERLINK(""https://app.squadcast.com/incident/6912481a262001b1b985145d"",""6912481a262001b1b985145d"")",mnlcio-jumpsrv_Windows_Server has been restarted (uptime < 10m),10.30.7.69,mnlcio-jumpsrv_Windows_Server,04:16:25
"=HYPERLINK(""https://app.squadcast.com/incident/691231115a68eaee20113a48"",""691231115a68eaee20113a48"")",Physical Memory: High memory utilization (>90% for 5m),10.20.246.77,MSSQLSRV_windows _server,00:08:09
"=HYPERLINK(""https://app.squadcast.com/incident/69120fa6262001b1b9844ad1"",""69120fa6262001b1b9844ad1"")",Interface bce2(): High bandwidth usage (>90%),10.30.7.60,mnl-TrueNAS01_Storage,00:15:33
"=HYPERLINK(""https://app.squadcast.com/incident/6911cb59262001b1b9835b3d"",""6911cb59262001b1b9835b3d"")",Physical Memory: High memory utilization (>90% for 5m),10.20.246.77,MSSQLSRV_windows _server,16:54:09
"=HYPERLINK(""https://app.squadcast.com/incident/6911c7745a68eaee200fc816"",""6911c7745a68eaee200fc816"")",Warning memory utilization (>80% for 5m),10.30.7.30,mnltraktimeuat,19:07:31
"=HYPERLINK(""https://app.squadcast.com/incident/6911914a5a68eaee200f34b5"",""6911914a5a68eaee200f34b5"")","FS [/data]: Space is low (used > 80%, total 3573.5GB)",10.20.246.200,chn-ml,12:46:26
